ID,image_id,confidence,class_name,x_min,y_min,x_max,y_max
485,f22f5963-cam251_20250327_162819.jpg,0.7561253905296326,passenger_car,268.76685,226.12085,316.07037,257.77917
486,f22f5963-cam251_20250327_162819.jpg,0.7507199048995972,pedestrian,739.8584,263.71344,769.093,323.09344
487,f22f5963-cam251_20250327_162819.jpg,0.743393063545227,pedestrian,1228.5732,341.12347,1246.2607,383.32996
488,f22f5963-cam251_20250327_162819.jpg,0.7379758358001709,pedestrian,1187.1299,348.02948,1207.04,398.398
489,f22f5963-cam251_20250327_162819.jpg,0.7337092757225037,pedestrian,582.58215,243.54153,609.78357,295.9979
490,f22f5963-cam251_20250327_162819.jpg,0.7233191132545471,pedestrian,315.33865,271.8229,334.80258,310.74002
491,f22f5963-cam251_20250327_162819.jpg,0.7216711640357971,pedestrian,157.061,292.15747,182.87888,363.2699
492,f22f5963-cam251_20250327_162819.jpg,0.7134259343147278,pedestrian,645.87427,229.07767,669.68604,269.69443
493,f22f5963-cam251_20250327_162819.jpg,0.7124991416931152,pedestrian,1001.1387,260.8928,1021.1062,304.51047
494,f22f5963-cam251_20250327_162819.jpg,0.7114505171775818,pedestrian,659.21716,203.47333,677.81384,235.11597
495,f22f5963-cam251_20250327_162819.jpg,0.7056568264961243,pedestrian,805.04944,234.21094,820.0215,271.2173
496,f22f5963-cam251_20250327_162819.jpg,0.7017343044281006,pedestrian,534.4226,252.2821,561.4756,313.45654
497,f22f5963-cam251_20250327_162819.jpg,0.6811214089393616,pedestrian,256.94116,313.15692,281.69678,374.77728
498,f22f5963-cam251_20250327_162819.jpg,0.654800534248352,pedestrian,222.5492,267.83438,240.40515,315.7383
499,f22f5963-cam251_20250327_162819.jpg,0.6457635760307312,pedestrian,188.68619,262.81058,208.66281,309.22226
500,f22f5963-cam251_20250327_162819.jpg,0.6264153718948364,bus,871.541,186.65808,956.5646,234.48889
501,f22f5963-cam251_20250327_162819.jpg,0.6241111755371094,pedestrian,232.87497,317.74286,257.93143,382.22833
502,f22f5963-cam251_20250327_162819.jpg,0.6165158152580261,pedestrian,325.8847,240.42245,339.26776,270.83218
503,f22f5963-cam251_20250327_162819.jpg,0.6058369874954224,pedestrian,842.66907,246.21326,861.3789,290.5254
504,f22f5963-cam251_20250327_162819.jpg,0.579082190990448,pedestrian,60.64191,318.89432,88.871765,371.12863
505,f22f5963-cam251_20250327_162819.jpg,0.565094530582428,pedestrian,1167.0029,300.1034,1184.7749,340.17828
506,f22f5963-cam251_20250327_162819.jpg,0.5565112829208374,pedestrian,257.46198,249.33746,277.883,294.2389
507,f22f5963-cam251_20250327_162819.jpg,0.5271296501159668,pedestrian,949.95667,253.70746,970.12915,290.65076
508,f22f5963-cam251_20250327_162819.jpg,0.5106402635574341,pedestrian,629.6089,203.24329,645.7744,233.36667
509,6a2a36d2-cam256_20250327_112356.jpg,0.860723614692688,passenger_car,853.39,194.83212,953.8541,274.41275
510,6a2a36d2-cam256_20250327_112356.jpg,0.8606417775154114,passenger_car,865.6572,121.49902,949.895,162.82733
511,6a2a36d2-cam256_20250327_112356.jpg,0.8336743712425232,passenger_car,637.8622,88.11898,727.2914,124.412506
512,6a2a36d2-cam256_20250327_112356.jpg,0.7963433861732483,passenger_car,693.3056,107.8678,800.60846,155.53473
513,6a2a36d2-cam256_20250327_112356.jpg,0.7311543226242065,passenger_car,993.4241,123.898254,1038.1047,153.72662
514,6a2a36d2-cam256_20250327_112356.jpg,0.6594060063362122,pedestrian,1.4325752,340.87317,44.220535,425.3203
515,b86489e2-cam087_20250327_112155.jpg,0.8455192446708679,passenger_car,393.30005,111.7345,466.28503,161.7196
516,b86489e2-cam087_20250327_112155.jpg,0.8442904949188232,passenger_car,708.975,102.92736,810.4635,151.60162
517,b86489e2-cam087_20250327_112155.jpg,0.8298963308334351,passenger_car,0.0,245.27423,151.28595,413.53833
518,b86489e2-cam087_20250327_112155.jpg,0.7808483242988586,passenger_car,171.12228,122.33714,226.37253,170.96983
519,b86489e2-cam087_20250327_112155.jpg,0.6211667060852051,passenger_car,11.316879,165.93927,144.72308,270.4014
520,b86489e2-cam087_20250327_112155.jpg,0.5980303287506104,passenger_car,223.28882,123.71185,277.7092,175.12842
521,709bf3bf-cam251_20250327_162719.jpg,0.8385592699050903,passenger_car,653.0776,216.3272,742.0053,257.2326
522,709bf3bf-cam251_20250327_162719.jpg,0.7807733416557312,passenger_car,396.04587,188.93887,437.59317,215.15341
523,709bf3bf-cam251_20250327_162719.jpg,0.7519749402999878,passenger_car,453.30096,191.0104,525.57404,227.24643
524,709bf3bf-cam251_20250327_162719.jpg,0.7490522861480713,pedestrian,1201.8939,381.2837,1236.2623,449.51343
525,709bf3bf-cam251_20250327_162719.jpg,0.7197445034980774,pedestrian,1255.2014,397.34735,1280.0,461.91418
526,709bf3bf-cam251_20250327_162719.jpg,0.6986953020095825,pedestrian,1196.1104,296.27972,1214.4243,336.5053
527,709bf3bf-cam251_20250327_162719.jpg,0.6323608160018921,pedestrian,705.17896,199.03748,717.6709,224.34296
528,709bf3bf-cam251_20250327_162719.jpg,0.6109548211097717,pedestrian,175.16934,273.14294,194.20712,312.73462
529,709bf3bf-cam251_20250327_162719.jpg,0.598268985748291,pedestrian,658.0833,193.81302,672.42523,223.53543
530,709bf3bf-cam251_20250327_162719.jpg,0.5953682661056519,bus,870.63135,185.77216,952.5751,234.55072
531,709bf3bf-cam251_20250327_162719.jpg,0.5597472190856934,passenger_car,262.5329,189.24823,291.08936,207.91858
532,709bf3bf-cam251_20250327_162719.jpg,0.5388144254684448,passenger_car,237.21368,192.98398,260.2218,210.4913
533,709bf3bf-cam251_20250327_162719.jpg,0.5352608561515808,pedestrian,638.6006,192.37636,651.822,223.55898
534,f2b8e1d2-cam149_20250324_164924.jpg,0.8526283502578735,passenger_car,427.66113,100.20265,530.1211,148.40593
535,f2b8e1d2-cam149_20250324_164924.jpg,0.8394044041633606,passenger_car,916.0918,103.163284,973.04346,141.67805
536,f2b8e1d2-cam149_20250324_164924.jpg,0.8226267695426941,passenger_car,96.02066,144.53218,155.77634,183.19911
537,f2b8e1d2-cam149_20250324_164924.jpg,0.7631982564926147,passenger_car,129.85214,123.72156,185.27353,162.85535
538,f2b8e1d2-cam149_20250324_164924.jpg,0.6872290372848511,passenger_car,1097.201,111.54425,1134.4943,138.96643
539,f2b8e1d2-cam149_20250324_164924.jpg,0.6413134336471558,passenger_car,138.91249,74.179184,176.59337,97.94237
540,f2b8e1d2-cam149_20250324_164924.jpg,0.6260606646537781,passenger_car,12.227758,139.42056,52.653885,179.55798
541,f2b8e1d2-cam149_20250324_164924.jpg,0.6113304495811462,passenger_car,39.56366,140.78792,84.15726,179.99727
542,f2b8e1d2-cam149_20250324_164924.jpg,0.6009753346443176,pedestrian,1100.3416,155.8641,1121.926,197.58188
543,f2b8e1d2-cam149_20250324_164924.jpg,0.5719823241233826,passenger_car,0.18459892,142.19646,16.930191,174.53719
544,915dc17f-cam056_20250327_112155.jpg,0.8608883619308472,passenger_car,842.0598,130.2141,912.6787,174.42665
545,915dc17f-cam056_20250327_112155.jpg,0.8405317664146423,pedestrian,940.7186,473.7699,1019.1454,639.7731
546,915dc17f-cam056_20250327_112155.jpg,0.8144868016242981,passenger_car,357.87494,111.59445,477.35846,174.08694
547,915dc17f-cam056_20250327_112155.jpg,0.7994088530540466,passenger_car,780.2777,89.64936,827.93054,124.33484
548,915dc17f-cam056_20250327_112155.jpg,0.7408903241157532,passenger_car,707.9415,79.76953,744.6432,113.8963
549,915dc17f-cam056_20250327_112155.jpg,0.6277167201042175,passenger_car,649.2888,73.725525,692.9253,112.65103
550,915dc17f-cam056_20250327_112155.jpg,0.5378749966621399,passenger_car,447.67575,113.6037,584.79346,196.43195
551,915dc17f-cam056_20250327_112155.jpg,0.5049352645874023,passenger_car,485.22552,92.14018,600.3475,136.46718
552,deadae1f-cam142_20250404_212736.jpg,0.8743528723716736,passenger_car,76.50695,178.61398,210.26703,291.66708
553,deadae1f-cam142_20250404_212736.jpg,0.8216935396194458,passenger_car,345.37042,42.47383,401.64856,80.38895
554,deadae1f-cam142_20250404_212736.jpg,0.7898144125938416,passenger_car,336.2157,75.03021,428.5736,150.61206
555,f0a61e53-cam142_20250327_112256.jpg,0.8690630197525024,passenger_car,875.2114,181.00812,1075.7483,295.19135
556,f0a61e53-cam142_20250327_112256.jpg,0.5402531027793884,bus,353.62183,0.0,470.87415,109.06613
557,072f52a2-cam142_20250404_212636.jpg,0.8242283463478088,passenger_car,361.13,93.76901,440.43054,151.42224
558,072f52a2-cam142_20250404_212636.jpg,0.8022189736366272,passenger_car,480.82184,57.37953,544.29694,96.54866
559,072f52a2-cam142_20250404_212636.jpg,0.5841602087020874,passenger_car,395.69464,58.500824,457.26617,104.64377
560,072f52a2-cam142_20250404_212636.jpg,0.5413333177566528,utility_vehicle,0.0,89.99665,284.92142,324.80237
561,c01534b1-cam056_20250403_163038.jpg,0.8475317358970642,passenger_car,429.04388,133.9855,548.8777,203.9089
562,c01534b1-cam056_20250403_163038.jpg,0.8279374241828918,passenger_car,904.24896,111.31134,982.034,186.41516
563,c01534b1-cam056_20250403_163038.jpg,0.8078785538673401,passenger_car,691.21814,83.53226,744.4684,122.933624
564,c01534b1-cam056_20250403_163038.jpg,0.7850308418273926,passenger_car,746.14795,73.46866,798.0493,106.670746
565,c01534b1-cam056_20250403_163038.jpg,0.7744575142860413,passenger_car,974.1128,123.36676,1022.4425,161.12683
566,c01534b1-cam056_20250403_163038.jpg,0.6837925910949707,passenger_car,493.0651,83.64862,613.5436,141.66129
567,c01534b1-cam056_20250403_163038.jpg,0.6598031520843506,passenger_car,845.9154,90.88406,890.4696,122.68234
568,c01534b1-cam056_20250403_163038.jpg,0.656819760799408,passenger_car,1029.4451,118.98425,1076.7014,155.92145
569,c01534b1-cam056_20250403_163038.jpg,0.6362769603729248,passenger_car,636.5047,76.50009,687.19257,112.40253
570,c01534b1-cam056_20250403_163038.jpg,0.5804386138916016,pedestrian,1033.7681,361.57642,1102.502,519.667
571,c01534b1-cam056_20250403_163038.jpg,0.5243522524833679,passenger_car,582.6671,83.60525,642.73206,132.72873
572,3d9c662b-cam087_20250327_163221.jpg,0.8791027069091797,passenger_car,956.3036,176.70187,1059.5192,265.47867
573,3d9c662b-cam087_20250327_163221.jpg,0.8666093945503235,passenger_car,658.23975,122.91629,785.4873,188.50131
574,3d9c662b-cam087_20250327_163221.jpg,0.8533967137336731,passenger_car,862.379,323.34387,1015.7904,521.0099
575,3d9c662b-cam087_20250327_163221.jpg,0.8389968872070312,passenger_car,822.5145,120.59946,914.14294,165.64468
576,3d9c662b-cam087_20250327_163221.jpg,0.7909533977508545,passenger_car,595.2361,107.76492,699.8362,157.3588
577,3d9c662b-cam087_20250327_163221.jpg,0.7689167261123657,passenger_car,888.47705,103.894745,955.2717,137.98322
578,3d9c662b-cam087_20250327_163221.jpg,0.7660420536994934,pedestrian,563.856,156.8695,599.3277,231.02808
579,3d9c662b-cam087_20250327_163221.jpg,0.7431424856185913,passenger_car,180.20447,123.128815,223.50931,164.53012
580,3d9c662b-cam087_20250327_163221.jpg,0.6117056012153625,passenger_car,351.8183,72.38794,402.58746,101.82959
581,3d9c662b-cam087_20250327_163221.jpg,0.5379013419151306,passenger_car,260.89557,102.548096,299.0603,136.1355
582,3d9c662b-cam087_20250327_163221.jpg,0.5248358845710754,pedestrian,324.5069,126.19116,350.12616,168.34601
583,f47db4f9-cam251_20250404_212035.jpg,0.8232168555259705,pedestrian,247.75989,300.81403,277.03223,365.47498
584,f47db4f9-cam251_20250404_212035.jpg,0.8022838234901428,passenger_car,266.00488,225.672,317.98755,262.93042
585,f47db4f9-cam251_20250404_212035.jpg,0.7958083152770996,pedestrian,326.31482,293.0537,356.33582,360.04578
586,f47db4f9-cam251_20250404_212035.jpg,0.7819629907608032,pedestrian,846.2938,227.85507,865.6256,266.4694
587,f47db4f9-cam251_20250404_212035.jpg,0.771555483341217,passenger_car,220.88339,239.22778,268.25665,273.94385
588,f47db4f9-cam251_20250404_212035.jpg,0.7403194904327393,pedestrian,284.07977,328.18,309.40375,400.78082
589,f47db4f9-cam251_20250404_212035.jpg,0.7238399982452393,pedestrian,756.7689,237.21921,787.3458,288.2286
590,f47db4f9-cam251_20250404_212035.jpg,0.6950479745864868,pedestrian,307.6739,326.2635,336.6624,395.58002
591,f47db4f9-cam251_20250404_212035.jpg,0.6270724534988403,pedestrian,579.6347,205.29236,598.7181,240.44049
592,f47db4f9-cam251_20250404_212035.jpg,0.603500485420227,passenger_car,197.19531,224.76077,233.85321,260.47482
593,f47db4f9-cam251_20250404_212035.jpg,0.5780240893363953,pedestrian,420.68463,216.03197,437.84454,256.0652
594,f47db4f9-cam251_20250404_212035.jpg,0.5551613569259644,pedestrian,158.08795,271.01236,177.41626,315.7604
595,f47db4f9-cam251_20250404_212035.jpg,0.5331272482872009,pedestrian,179.0574,269.21613,195.51163,313.2232
596,e4b33604-cam256_20250404_212736.jpg,0.8673606514930725,passenger_car,63.476166,448.77432,444.94357,686.71326
597,e4b33604-cam256_20250404_212736.jpg,0.8534208536148071,passenger_car,947.2418,266.67023,1073.379,373.54883
598,e4b33604-cam256_20250404_212736.jpg,0.8433305621147156,passenger_car,267.85626,107.22797,343.607,158.4035
599,2c27388d-cam056_20250404_212235.jpg,0.8502851724624634,passenger_car,627.2123,231.9734,764.8009,331.27527
600,2c27388d-cam056_20250404_212235.jpg,0.8492805361747742,passenger_car,861.8542,140.21512,934.2729,195.15189
601,2c27388d-cam056_20250404_212235.jpg,0.8343428373336792,passenger_car,487.2967,94.89574,617.2244,152.07365
602,2c27388d-cam056_20250404_212235.jpg,0.8104162216186523,passenger_car,786.30206,108.417175,850.58124,147.0185
603,2c27388d-cam056_20250404_212235.jpg,0.7446842789649963,passenger_car,710.0801,80.70148,760.26904,121.209274
604,2c27388d-cam056_20250404_212235.jpg,0.7190816402435303,passenger_car,656.4461,97.42303,719.15204,143.56421
605,e0bd77b2-cam256_20250404_212535.jpg,0.8161167502403259,passenger_car,954.58923,109.05414,1003.423,141.4798
606,8233bce1-cam142_20250403_162737.jpg,0.8836740255355835,passenger_car,284.04388,102.36844,388.05817,182.53043
607,8233bce1-cam142_20250403_162737.jpg,0.8829381465911865,passenger_car,1023.31396,247.40802,1192.3188,367.22888
608,8233bce1-cam142_20250403_162737.jpg,0.8677607774734497,passenger_car,746.6511,128.79889,925.2363,227.88763
609,8233bce1-cam142_20250403_162737.jpg,0.852554976940155,passenger_car,608.808,89.06448,737.2606,151.1228
610,8233bce1-cam142_20250403_162737.jpg,0.8394460678100586,passenger_car,519.8952,57.13669,606.493,109.18292
611,8233bce1-cam142_20250403_162737.jpg,0.7249503135681152,passenger_car,362.83173,66.348434,428.03314,118.71561
612,8233bce1-cam142_20250403_162737.jpg,0.688193142414093,pedestrian,652.81494,42.659958,672.2949,80.82042
613,8233bce1-cam142_20250403_162737.jpg,0.6328653693199158,passenger_car,486.50146,54.991104,530.50793,90.23152
614,8233bce1-cam142_20250403_162737.jpg,0.5425188541412354,passenger_car,422.53738,44.85016,465.08804,78.770355
615,a4aa7a22-cam163_20250324_164522.jpg,0.8892654180526733,passenger_car,990.5296,437.83542,1205.3328,642.646
616,a4aa7a22-cam163_20250324_164522.jpg,0.8639661073684692,passenger_car,989.91974,294.16278,1126.1775,397.10602
617,a4aa7a22-cam163_20250324_164522.jpg,0.861101508140564,passenger_car,557.9698,120.1239,674.4937,185.10104
618,a4aa7a22-cam163_20250324_164522.jpg,0.8499285578727722,passenger_car,320.97308,43.39003,402.78217,98.91135
619,a4aa7a22-cam163_20250324_164522.jpg,0.7251024842262268,passenger_car,1076.7933,215.38846,1125.8505,267.54684
620,dadf2dcd-cam238_20250403_163038.jpg,0.7271934151649475,passenger_car,507.86145,34.94587,537.51465,61.76078
621,dadf2dcd-cam238_20250403_163038.jpg,0.699341893196106,passenger_car,704.87305,41.4523,743.1919,70.28352
622,1c04ab24-cam238_20250403_162134.jpg,0.7637258768081665,passenger_car,708.6118,60.671066,763.3729,106.435745
623,1c04ab24-cam238_20250403_162134.jpg,0.6394492983818054,passenger_car,522.577,31.82269,548.13196,55.213196
624,1c04ab24-cam238_20250403_162134.jpg,0.613237738609314,passenger_car,642.3963,20.856018,672.66534,45.24369
625,69448738-cam056_20250327_112256.jpg,0.8951224684715271,passenger_car,331.87134,364.17188,607.0609,566.07
626,69448738-cam056_20250327_112256.jpg,0.8647732734680176,passenger_car,359.23837,112.15848,476.77335,175.5386
627,69448738-cam056_20250327_112256.jpg,0.81989985704422,passenger_car,475.7966,91.27103,601.5508,145.00302
628,69448738-cam056_20250327_112256.jpg,0.8147361278533936,passenger_car,705.36707,105.752686,771.4513,151.42786
629,69448738-cam056_20250327_112256.jpg,0.8070639967918396,passenger_car,953.5619,136.42883,1003.47986,174.1659
630,69448738-cam056_20250327_112256.jpg,0.797390878200531,pedestrian,975.11816,324.95233,1034.902,438.93878
631,69448738-cam056_20250327_112256.jpg,0.7938113212585449,passenger_car,705.5729,79.08713,744.3141,110.00597
632,69448738-cam056_20250327_112256.jpg,0.7890477180480957,passenger_car,875.31555,98.03662,922.35657,133.38196
633,69448738-cam056_20250327_112256.jpg,0.7668007016181946,pedestrian,1141.8843,223.74686,1177.3674,295.43344
634,69448738-cam056_20250327_112256.jpg,0.6998649835586548,passenger_car,1060.8962,111.98627,1098.303,147.20831
635,69448738-cam056_20250327_112256.jpg,0.6554170250892639,pedestrian,275.34454,109.405975,305.80548,169.6099
636,69448738-cam056_20250327_112256.jpg,0.5410551428794861,passenger_car,1011.46875,111.04855,1047.8525,142.44302
637,1ff107da-cam056_20250403_162234.jpg,0.8895171880722046,passenger_car,366.8528,143.4578,490.79703,220.65964
638,1ff107da-cam056_20250403_162234.jpg,0.8716486692428589,passenger_car,157.20648,164.40387,311.05145,272.51425
639,1ff107da-cam056_20250403_162234.jpg,0.864757239818573,passenger_car,875.199,144.35454,954.41797,206.96117
640,1ff107da-cam056_20250403_162234.jpg,0.8598610162734985,passenger_car,710.9119,127.04382,796.1319,181.34827
641,1ff107da-cam056_20250403_162234.jpg,0.838127076625824,passenger_car,469.72375,129.96524,569.8457,193.31003
642,1ff107da-cam056_20250403_162234.jpg,0.8072608709335327,pedestrian,1088.813,288.3139,1127.9961,375.7121
643,1ff107da-cam056_20250403_162234.jpg,0.7865034341812134,pedestrian,1035.9673,319.29074,1084.685,427.85275
644,1ff107da-cam056_20250403_162234.jpg,0.7840762734413147,passenger_car,830.58777,119.078,896.22766,154.9209
645,1ff107da-cam056_20250403_162234.jpg,0.773859977722168,pedestrian,756.522,196.01186,796.82886,272.04688
646,1ff107da-cam056_20250403_162234.jpg,0.771513044834137,pedestrian,995.3761,266.36502,1036.4192,352.14816
647,1ff107da-cam056_20250403_162234.jpg,0.7640306949615479,passenger_car,578.3589,83.844536,642.1161,134.00037
648,1ff107da-cam056_20250403_162234.jpg,0.7116091251373291,passenger_car,1003.77,121.14432,1050.8235,158.17288
649,1ff107da-cam056_20250403_162234.jpg,0.6732249855995178,passenger_car,640.50134,73.60275,694.7372,113.07286
650,1ff107da-cam056_20250403_162234.jpg,0.6383411288261414,passenger_car,708.2488,74.46834,756.39746,110.16556
651,1ff107da-cam056_20250403_162234.jpg,0.6322178840637207,pedestrian,130.56229,131.81653,159.67758,200.8386
652,1ff107da-cam056_20250403_162234.jpg,0.6222068667411804,pedestrian,1057.4391,272.75732,1102.7706,359.3772
653,fc9e1e94-cam251_20250404_212236.jpg,0.798354983329773,passenger_car,210.37778,236.58755,258.5189,274.7225
654,fc9e1e94-cam251_20250404_212236.jpg,0.780958354473114,passenger_car,829.0604,210.81503,884.3307,244.36838
655,fc9e1e94-cam251_20250404_212236.jpg,0.7286442518234253,passenger_car,270.00146,227.36548,322.80267,262.73376
656,fc9e1e94-cam251_20250404_212236.jpg,0.6962881088256836,bus,903.27405,187.04431,969.55164,234.00232
657,fc9e1e94-cam251_20250404_212236.jpg,0.6906296014785767,bus,888.80273,187.1987,960.28064,234.60031
658,fc9e1e94-cam251_20250404_212236.jpg,0.6702359318733215,pedestrian,765.3557,202.2127,782.45386,233.8681
659,fc9e1e94-cam251_20250404_212236.jpg,0.6625024080276489,pedestrian,1196.6646,299.24466,1214.4868,336.2004
660,fc9e1e94-cam251_20250404_212236.jpg,0.6493987441062927,bus,917.6742,186.44083,976.7047,233.83524
661,fc9e1e94-cam251_20250404_212236.jpg,0.5126296281814575,bus,966.1755,191.30896,1013.4897,234.86441
662,fc9e1e94-cam251_20250404_212236.jpg,0.5068202018737793,pedestrian,165.45172,275.64188,183.06683,310.48404
663,41ed07be-cam142_20250403_162636.jpg,0.8988003730773926,bus,1.8113708,88.885376,263.44586,370.72784
664,41ed07be-cam142_20250403_162636.jpg,0.8462454080581665,passenger_car,605.303,80.27894,755.1033,151.90894
665,41ed07be-cam142_20250403_162636.jpg,0.8446803092956543,passenger_car,859.81274,126.88815,998.079,216.62778
666,41ed07be-cam142_20250403_162636.jpg,0.8400554656982422,passenger_car,335.0028,89.92128,419.7533,154.22606
667,41ed07be-cam142_20250403_162636.jpg,0.8248198628425598,pedestrian,1081.7972,172.11865,1112.6686,236.0213
668,41ed07be-cam142_20250403_162636.jpg,0.7616922855377197,passenger_car,370.39627,55.933533,440.142,109.390945
669,41ed07be-cam142_20250403_162636.jpg,0.6092920899391174,pedestrian,1230.6722,244.99951,1262.891,317.8435
670,f2241a62-cam070_20250404_212236.jpg,0.8931134343147278,passenger_car,822.3832,288.93207,1006.2855,420.18488
671,f2241a62-cam070_20250404_212236.jpg,0.8522846102714539,passenger_car,876.62695,130.45844,968.251,184.95331
672,f2241a62-cam070_20250404_212236.jpg,0.8369143009185791,passenger_car,946.2528,279.44324,1103.1349,401.3872
673,f2241a62-cam070_20250404_212236.jpg,0.7729310989379883,passenger_car,304.01263,246.06207,390.58405,351.9729
674,f2241a62-cam070_20250404_212236.jpg,0.6700353622436523,passenger_car,195.40936,232.41608,258.47662,301.56696
675,f2241a62-cam070_20250404_212236.jpg,0.6518474817276001,bus,532.62476,34.394897,695.00977,108.735916
676,252b7629-cam246_20250324_164723.jpg,0.8641964197158813,passenger_car,652.16223,106.4144,777.5895,203.28183
677,252b7629-cam246_20250324_164723.jpg,0.8051379919052124,passenger_car,711.58044,11.660889,767.06995,46.256256
678,252b7629-cam246_20250324_164723.jpg,0.702251136302948,passenger_car,775.281,18.622337,815.0664,47.619255
679,252b7629-cam246_20250324_164723.jpg,0.56121826171875,pedestrian,1187.4785,97.494415,1204.7827,129.0661
680,d1e39fca-cam087_20250404_211934.jpg,0.8839327096939087,passenger_car,789.8417,288.0268,968.9363,494.26044
681,d1e39fca-cam087_20250404_211934.jpg,0.8449438214302063,passenger_car,884.3447,125.08031,979.6526,176.55809
682,d1e39fca-cam087_20250404_211934.jpg,0.8142132759094238,passenger_car,724.48596,121.359726,862.796,181.64522
683,f00be3bf-cam256_20250404_212236.jpg,0.8564984798431396,passenger_car,1069.9148,159.31007,1131.9807,214.97704
684,f00be3bf-cam256_20250404_212236.jpg,0.7563692331314087,passenger_car,960.8879,109.32883,1006.62555,142.87704
685,f00be3bf-cam256_20250404_212236.jpg,0.5143514275550842,passenger_car,998.6279,106.568115,1033.4984,136.1037
686,875363ce-cam056_20250403_162737.jpg,0.8818775415420532,bus,670.5844,90.61253,924.3536,223.57637
687,875363ce-cam056_20250403_162737.jpg,0.8095549941062927,passenger_car,508.95386,79.88269,640.38794,139.37186
688,875363ce-cam056_20250403_162737.jpg,0.8067376613616943,pedestrian,1099.4968,205.65057,1128.8904,266.26868
689,875363ce-cam056_20250403_162737.jpg,0.8000956773757935,pedestrian,1037.7837,255.05768,1084.1191,344.85303
690,875363ce-cam056_20250403_162737.jpg,0.7478896975517273,passenger_car,1046.9982,119.56555,1082.5377,148.68939
691,875363ce-cam056_20250403_162737.jpg,0.7205372452735901,pedestrian,1105.396,274.29834,1152.456,367.09277
692,875363ce-cam056_20250403_162737.jpg,0.7202351093292236,passenger_car,1079.9089,133.44897,1122.2551,166.72888
693,c04e8508-cam087_20250403_162637.jpg,0.9648347496986389,bus,6.8395386,193.22968,925.91974,696.27625
694,c04e8508-cam087_20250403_162637.jpg,0.8270777463912964,passenger_car,697.51184,106.91617,787.1051,152.82281
695,c04e8508-cam087_20250403_162637.jpg,0.7620413303375244,passenger_car,901.01807,125.859436,958.59375,162.28448
696,c04e8508-cam087_20250403_162637.jpg,0.7207978367805481,passenger_car,781.9044,114.876724,871.71155,165.22878
697,c04e8508-cam087_20250403_162637.jpg,0.7082527875900269,passenger_car,92.73508,127.15439,225.71555,233.9078
698,c04e8508-cam087_20250403_162637.jpg,0.6943514943122864,passenger_car,225.3323,169.25052,341.49203,259.80844
699,c04e8508-cam087_20250403_162637.jpg,0.6523423790931702,lorry,152.80623,74.05104,236.1837,134.93718
700,c04e8508-cam087_20250403_162637.jpg,0.5063973069190979,pedestrian,557.1424,93.8235,579.4908,142.21986
701,ab3c5886-cam251_20250327_163020.jpg,0.87717205286026,tram,454.16467,175.61124,939.0244,318.29263
702,ab3c5886-cam251_20250327_163020.jpg,0.8055503964424133,pedestrian,1216.2134,658.23285,1276.9512,720.0
703,ab3c5886-cam251_20250327_163020.jpg,0.80214524269104,passenger_car,1022.26154,235.22311,1058.2351,266.39798
704,ab3c5886-cam251_20250327_163020.jpg,0.6589636206626892,pedestrian,112.87662,314.04428,130.46957,352.44504
705,ab3c5886-cam251_20250327_163020.jpg,0.6466749310493469,pedestrian,169.50093,276.1281,188.22438,316.5374
706,ab3c5886-cam251_20250327_163020.jpg,0.6384873986244202,pedestrian,1212.5924,323.53748,1234.5692,366.99414
707,ab3c5886-cam251_20250327_163020.jpg,0.6360287070274353,pedestrian,186.47058,264.03192,204.77322,304.0672
708,ab3c5886-cam251_20250327_163020.jpg,0.5567225813865662,passenger_car,1070.1665,233.07428,1097.0251,254.56262
709,93df6e68-cam056_20250327_163020.jpg,0.8711791038513184,passenger_car,277.23846,155.01001,417.3416,241.23975
710,93df6e68-cam056_20250327_163020.jpg,0.8571659922599792,pedestrian,885.0421,319.55383,937.00476,446.7215
711,93df6e68-cam056_20250327_163020.jpg,0.8503983020782471,passenger_car,491.94904,132.28375,604.5444,194.14346
712,93df6e68-cam056_20250327_163020.jpg,0.8423745036125183,pedestrian,997.0791,353.58148,1047.346,474.45392
713,93df6e68-cam056_20250327_163020.jpg,0.8417340517044067,passenger_car,699.249,107.22603,773.40796,157.4882
714,93df6e68-cam056_20250327_163020.jpg,0.8353217840194702,passenger_car,812.7738,106.01672,868.1935,142.74286
715,93df6e68-cam056_20250327_163020.jpg,0.7981308102607727,pedestrian,938.26416,341.4239,993.6825,461.76593
716,93df6e68-cam056_20250327_163020.jpg,0.7949715256690979,pedestrian,1052.4569,353.4842,1101.933,473.58563
717,93df6e68-cam056_20250327_163020.jpg,0.7905673980712891,pedestrian,1123.5361,243.11694,1155.0796,315.5437
718,93df6e68-cam056_20250327_163020.jpg,0.7883931398391724,passenger_car,527.1044,96.18936,627.8882,139.20245
719,93df6e68-cam056_20250327_163020.jpg,0.781761109828949,passenger_car,881.23364,97.62697,930.1968,136.15514
720,93df6e68-cam056_20250327_163020.jpg,0.7729421257972717,passenger_car,998.6898,126.85968,1049.6176,164.20157
721,93df6e68-cam056_20250327_163020.jpg,0.7619826197624207,pedestrian,1089.9614,256.16077,1126.1284,341.57654
722,93df6e68-cam056_20250327_163020.jpg,0.6626562476158142,pedestrian,494.31186,83.10947,511.26834,120.03137
723,93df6e68-cam056_20250327_163020.jpg,0.6440315842628479,passenger_car,699.18384,105.68323,808.37354,156.25787
